id_cs;uid;chargePointParkingSpaceNumbers;roaming;chargePointPosition;vehicle_type;chargePointPublicComment;parkingsensor_status;id;physical_reference;floor_level;chargingStationPosition
158900;1045434;;False;;four_wheeled;;-;DE*SPF*E20019*002;;;
22560;50108;;False;;four_wheeled;;-;DE*GOE*E00001*001;;;
22560;50110;;False;;four_wheeled;;-;DE*GOE*E00001*002;;;
22612;50222;;False;;four_wheeled;;-;DE*GOE*E00002*001;;;
22612;50224;;False;;four_wheeled;;-;DE*GOE*E00002*002;;;
22614;50226;;False;;four_wheeled;;-;DE*GOE*E00003*001;;;
22614;50228;;False;;four_wheeled;;-;DE*GOE*E00003*002;;;
59366;132064;;False;;four_wheeled;;-;DE*GOE*E00004*001;;;
59366;132066;;False;;four_wheeled;;-;DE*GOE*E00004*002;;;
59366;132068;;False;;four_wheeled;;-;DE*GOE*E00004*003;;;
59366;132070;;False;;four_wheeled;;-;DE*GOE*E00004*004;;;
158622;372332;;False;;four_wheeled;;-;DE*GOE*E00005*001;;;
158622;372334;;False;;four_wheeled;;-;DE*GOE*E00005*002;;;
179232;426586;;False;;four_wheeled;;-;DE*GOE*E10001*001;;;
179232;426588;;False;;four_wheeled;;-;DE*GOE*E10001*002;;;
179232;426590;;False;;four_wheeled;;-;DE*GOE*E10001*003;;;
179568;427280;;False;;four_wheeled;;-;DE*GOE*E00006*001;;;
179568;427282;;False;;four_wheeled;;-;DE*GOE*E00006*002;;;
181228;431706;;False;;four_wheeled;;-;DE*GOE*E00007*002;;;
181228;431708;;False;;four_wheeled;;-;DE*GOE*E00007*001;;;
181230;431712;;False;;four_wheeled;;-;DE*GOE*E00008*001;;;
181230;431714;;False;;four_wheeled;;-;DE*GOE*E00008*002;;;
283820;637864;;False;;four_wheeled;;-;DE*GOE*E00009*001;;;
283820;637866;;False;;four_wheeled;;-;DE*GOE*E00009*002;;;
283822;637868;;False;;four_wheeled;;-;DE*GOE*E00010*001;;;
283822;637870;;False;;four_wheeled;;-;DE*GOE*E00010*002;;;
412982;950076;;False;;four_wheeled;;-;DE*GOE*E10002*001;;;
412982;950078;;False;;four_wheeled;;-;DE*GOE*E10002*002;;;
472982;1088648;1;False;;four_wheeled;;-;DE*GOE*E00014*001;;;
472982;1088650;2;False;;four_wheeled;;-;DE*GOE*E00014*002;;;
472984;1198304;1;False;;four_wheeled;;-;DE*GOE*E00017*001;;;
472984;1198305;2;False;;four_wheeled;;-;DE*GOE*E00017*002;;;
472986;1302429;1;False;;four_wheeled;;-;DE*GOE*E00023*001;;;
472986;1302430;2;False;;four_wheeled;;-;DE*GOE*E00023*002;;;
472990;1302426;1;False;;four_wheeled;;-;DE*GOE*E00022*001;;;
472990;1302427;2;False;;four_wheeled;;-;DE*GOE*E00022*002;;;
472992;1088640;1;False;;four_wheeled;;-;DE*GOE*E00012*001;;;
472992;1088642;2;False;;four_wheeled;;-;DE*GOE*E00012*002;;;
472994;1084364;1;False;;four_wheeled;;-;DE*GOE*E00011*001;;;
472994;1084366;2;False;;four_wheeled;;-;DE*GOE*E00011*002;;;
473194;1088644;1;False;;four_wheeled;;-;DE*GOE*E00013*001;;;
473194;1088646;2;False;;four_wheeled;;-;DE*GOE*E00013*002;;;
473196;1302363;1;False;;four_wheeled;;-;DE*GOE*E00021*001;;;
473196;1302364;2;False;;four_wheeled;;-;DE*GOE*E00021*002;;;
473198;1302421;1;False;;four_wheeled;;-;DE*GOE*E00020*001;;;
473198;1302422;2;False;;four_wheeled;;-;DE*GOE*E00020*002;;;
473200;1538997;3;False;;four_wheeled;;-;DE*GOE*E0005*003;;;
473200;1538998;4;False;;four_wheeled;;-;DE*GOE*E0005*004;;;
473202;1302423;1;False;;four_wheeled;;-;DE*GOE*E00019*001;;;
473202;1302424;2;False;;four_wheeled;;-;DE*GOE*E00019*002;;;
473204;1874108;1;False;;four_wheeled;;-;DE*GOE*E00018*001;;;
473204;1874109;2;False;;four_wheeled;;-;DE*GOE*E00018*002;;;
473212;1088652;1;False;;four_wheeled;;-;DE*GOE*E00015*001;;;
473212;1088654;2;False;;four_wheeled;;-;DE*GOE*E00015*002;;;
473222;1541420;1;False;;four_wheeled;;-;DE*GOE*E00024*001;;;
473222;1541421;2;False;;four_wheeled;;-;DE*GOE*E00024*002;;;
477396;1088656;1;False;;four_wheeled;;-;DE*GOE*E00016*001;;;
477396;1088658;2;False;;four_wheeled;;-;DE*GOE*E00016*002;;;
505709;1749160;1;False;;four_wheeled;;-;DE*GOE*E00037*001;;;
505709;1749161;2;False;;four_wheeled;;-;DE*GOE*E00037*002;;;
505710;1749165;1;False;;four_wheeled;;-;DE*GOE*E00036*001;;;
505710;1749166;2;False;;four_wheeled;;-;DE*GOE*E00036*002;;;
505711;1538987;1;False;;four_wheeled;;-;DE*GOE*E00035*001;;;
505711;1538988;2;False;;four_wheeled;;-;DE*GOE*E00035*002;;;
505712;1749173;;False;;four_wheeled;;-;DE*GOE*E00034*001;;;
505712;1749174;2;False;;four_wheeled;;-;DE*GOE*E00034*002;;;
505713;1874113;1;False;;four_wheeled;;-;DE*GOE*E00033*001;;;
505713;1874114;2;False;;four_wheeled;;-;DE*GOE*E00033*002;;;
505714;1874111;1;False;;four_wheeled;;-;DE*GOE*E00032*001;;;
505714;1874112;2;False;;four_wheeled;;-;DE*GOE*E00032*002;;;
505716;1875935;1;False;;four_wheeled;;-;DE*GOE*E00031*001;;;
505716;1875936;2;False;;four_wheeled;;-;DE*GOE*E00031*002;;;
505717;2147997;;False;;four_wheeled;;-;DE*GOE*E00044*001;;;
505717;2147998;;False;;four_wheeled;;-;DE*GOE*E00044*002;;;
505718;2148001;;False;;four_wheeled;;-;DE*GOE*E00038*001;;;
505718;2148002;;False;;four_wheeled;;-;DE*GOE*E00038*002;;;
505720;1538934;1;False;;four_wheeled;;-;DE*GOE*E00028*001;;;
505720;1538935;2;False;;four_wheeled;;-;DE*GOE*E00028*002;;;
505721;1550692;1;False;;four_wheeled;;-;DE*GOE*E00027*001;;;
505721;1550693;2;False;;four_wheeled;;-;DE*GOE*E00027*002;;;
505722;1871764;1;False;;four_wheeled;;-;DE*GOE*E00041*001;;;
505722;1871765;2;False;;four_wheeled;;-;DE*GOE*E00041*002;;;
505723;1874062;1;False;;four_wheeled;;-;DE*GOE*E00042*001;;;
505723;1874063;2;False;;four_wheeled;;-;DE*GOE*E00042*002;;;
505724;1871762;1;False;;four_wheeled;;-;DE*GOE*E00043*001;;;
505724;1871763;2;False;;four_wheeled;;-;DE*GOE*E00043*002;;;
505725;1871756;1;False;;four_wheeled;;-;DE*GOE*E00040*001;;;
505725;1871758;2;False;;four_wheeled;;-;DE*GOE*E00040*002;;;
505726;1538960;1;False;;four_wheeled;;-;DE*GOE*E00025*001;;;
505726;1538961;2;False;;four_wheeled;;-;DE*GOE*E00025*002;;;
505727;1541377;1;False;;four_wheeled;;-;DE*GOE*E00026*001;;;
505727;1541409;2;False;;four_wheeled;;-;DE*GOE*E00026*002;;;
515314;1200719;1;False;;four_wheeled;;-;DE*GOE*E10003*001;;;
515314;1200720;2;False;;four_wheeled;;-;DE*GOE*E10003*002;;;
598823;1871760;1;False;;four_wheeled;;-;DE*GOE*E00043*003;;;
